Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type
9.74,0,0.036,0,89.74,1998,2,2,1
10.36,2,0.089,5,138.92,2009,1,1,3
9.76,2,0.015,13,139.5,1998,2,2,1
14.02,0,0.128,10,195.0,1987,0,1,2
14.41,0,0.03,13,146.36,2009,1,1,3
12.86,0,0.174,6,160.58,2009,1,1,3
13.16,2,0.011,10,130.22,2009,1,1,3
13.84,0,0.038,1,115.31,2009,1,1,3
14.43,1,0.065,9,177.0,1999,1,0,0
11.4,1,0.063,8,141.03,2009,1,1,3
9.11,1,0.031,8,122.34,1998,2,2,1
9.37,0,0.047,10,130.6,1987,0,1,2
9.66,1,0.177,9,86.2,1998,2,2,1
12.13,1,0.067,8,171.71,2009,1,1,3
10.68,0,0.036,6,145.38,2009,1,1,3
14.25,0,0.031,0,182.95,1987,0,1,2
13.77,0,0.108,6,189.04,1987,0,1,2
14.61,3,0.014,2,144.48,2009,1,1,3
12.29,1,0.037,9,129.26,2009,1,1,3
13.34,0,0.039,5,150.81,2009,1,1,3
14.2,2,0.054,4,112.5,2009,1,1,3
10.58,0,0.04,13,121.29,1987,0,1,2
13.1,2,0.041,6,124.94,2009,1,1,3
10.46,0,0.084,6,158.78,2009,1,1,3
11.61,0,0.033,0,153.19,2009,1,1,3
13.14,1,0.161,8,147.36,2009,1,1,3
13.68,0,0.137,0,97.26,2009,1,1,3
11.29,0,0.021,7,155.86,2009,1,1,3
12.68,0,0.064,6,183.73,1999,1,0,0
10.24,0,0.077,4,123.65,1987,0,1,2
9.4,0,0.082,1,125.61,1998,2,2,1
11.53,0,0.14,14,176.53,2009,1,1,3
8.93,0,0.031,13,126.48,1998,2,2,1
11.03,0,0.028,13,172.58,2009,1,1,3
12.87,2,0.089,6,133.63,2009,1,1,3
16.21,1,0.122,9,186.92,1999,1,0,0
11.9,0,0.024,4,152.37,2009,1,1,3
13.09,0,0.148,4,124.13,2009,1,1,3
14.71,0,0.023,0,153.67,1987,0,1,2
14.48,0,0.128,0,171.58,1999,1,0,0
10.41,2,0.17,4,115.64,1987,0,1,2
10.53,0,0.008,5,142.38,2009,1,1,3
12.37,0,0.066,5,120.29,2009,1,1,3
11.35,2,0.063,3,136.51,2009,1,1,3
15.77,0,0.021,4,144.56,1987,0,1,2
12.47,2,0.013,5,156.41,2009,1,1,3
14.43,1,0.021,9,147.12,2009,1,1,3
10.91,0,0.056,10,106.68,1998,2,2,1
12.67,1,0.076,9,154.3,2009,1,1,3
15.99,2,0.064,13,172.33,1987,0,1,2
13.31,0,0.043,10,125.59,2009,1,1,3
12.09,1,0.123,8,148.76,2009,1,1,3
12.25,1,0.01,8,198.7,1999,1,0,0
12.35,2,0.022,10,113.41,2009,1,1,3
11.13,2,0.035,14,110.81,1987,0,1,2
11.95,0,0.047,1,164.23,2009,1,1,3
14.21,2,0.035,6,127.81,2009,1,1,3
10.31,0,0.054,5,111.08,1998,2,2,1
9.84,2,0.102,0,136.6,2009,1,1,3
12.39,0,0.114,5,175.47,2009,1,1,3
14.76,0,0.076,10,130.99,2009,1,1,3
14.71,1,0.083,9,145.12,2009,1,1,3
10.7,0,0.021,4,136.6,2009,1,1,3
14.04,0,0.039,4,156.19,2009,1,1,3
13.89,0,0.015,5,196.66,1987,0,1,2
11.0,2,0.12,5,152.09,2009,1,1,3
10.48,2,0.015,10,154.22,2009,1,1,3
13.03,1,0.061,8,150.09,2009,1,1,3
12.98,2,0.021,1,147.61,2009,1,1,3
8.88,0,0.115,4,124.27,1998,2,2,1
7.96,2,0.016,6,85.82,1998,2,2,1
11.58,2,0.041,6,114.95,2009,1,1,3
15.91,0,0.092,5,171.64,1987,0,1,2
15.29,0,0.082,4,189.49,1987,0,1,2
12.11,0,0.105,5,135.19,2009,1,1,3
9.26,2,0.021,3,83.38,1998,2,2,1
8.02,0,0.065,3,124.97,1987,0,1,2
15.73,0,0.031,0,149.47,1987,0,1,2
10.96,2,0.137,3,122.25,2009,1,1,3
16.01,0,0.027,6,117.48,2009,1,1,3
12.16,0,0.084,13,130.67,2009,1,1,3
13.27,2,0.046,13,173.14,1987,0,1,2
13.36,0,0.12,7,106.07,2009,1,1,3
13.0,2,0.054,6,166.75,2009,1,1,3
17.87,0,0.124,13,166.45,1999,1,0,0
12.87,0,0.175,4,146.47,2009,1,1,3
14.09,2,0.047,7,192.85,1987,0,1,2
12.65,0,0.121,5,149.9,2009,1,1,3
10.48,0,0.073,10,92.63,1998,2,2,1
11.75,0,0.03,15,161.68,2009,1,1,3
11.3,2,0.099,7,90.06,1998,2,2,1
12.8,1,0.034,11,147.19,2009,1,1,3
12.83,0,0.068,6,162.76,2009,1,1,3
13.56,0,0.029,0,126.47,2009,1,1,3
14.41,0,0.186,6,151.56,2009,1,1,3
8.26,3,0.086,10,131.1,1998,2,2,1
15.52,2,0.086,14,214.65,1999,1,0,0
13.46,0,0.162,14,159.2,2009,1,1,3
12.6,0,0.047,6,130.67,2009,1,1,3
11.15,0,0.079,14,92.71,1998,2,2,1
15.8,0,0.151,3,154.49,1999,1,0,0
15.67,2,0.076,5,135.36,2009,1,1,3
10.4,0,0.026,5,131.82,2009,1,1,3
14.04,0,0.058,3,120.97,2009,1,1,3
10.87,1,0.007,8,143.98,2009,1,1,3
10.71,0,0.033,13,116.75,1987,0,1,2
10.57,3,0.104,10,139.54,2009,1,1,3
13.64,0,0.021,12,163.72,1987,0,1,2
12.03,0,0.031,0,137.0,2009,1,1,3
11.15,0,0.03,13,180.22,2009,1,1,3
14.29,1,0.018,8,188.64,1987,0,1,2
10.69,2,0.176,3,116.37,1987,0,1,2
10.46,0,0.022,13,139.16,2009,1,1,3
12.88,0,0.123,15,158.39,2009,1,1,3
11.85,1,0.045,9,147.18,2009,1,1,3
12.22,2,0.05,3,158.49,2009,1,1,3
10.39,1,0.012,8,101.82,1998,2,2,1
11.49,2,0.013,0,128.44,2009,1,1,3
12.71,0,0.085,4,114.22,2009,1,1,3
15.06,2,0.014,14,146.66,2009,1,1,3
13.65,0,0.09,4,184.25,1999,1,0,0
14.81,0,0.122,13,197.96,1987,0,1,2
11.08,0,0.073,10,151.76,2009,1,1,3
12.22,0,0.032,3,137.13,2009,1,1,3
12.91,0,0.126,0,101.91,2009,1,1,3
12.78,0,0.07,6,143.58,2009,1,1,3
13.94,0,0.147,3,158.27,2009,1,1,3
14.5,2,0.06,5,192.2,1987,0,1,2
8.84,0,0.017,0,85.76,1998,2,2,1
11.97,2,0.034,13,127.04,2009,1,1,3
14.43,2,0.108,2,159.35,1987,0,1,2
14.62,2,0.064,3,150.23,2009,1,1,3
15.0,0,0.083,6,170.27,1999,1,0,0
14.75,0,0.042,3,220.18,1999,1,0,0
13.2,0,0.138,14,159.85,2009,1,1,3
10.01,2,0.055,6,125.72,1987,0,1,2
12.18,0,0.102,13,111.27,2009,1,1,3
12.34,2,0.085,6,145.17,2009,1,1,3
13.52,0,0.066,10,167.92,1987,0,1,2
9.37,2,0.031,6,154.88,2009,1,1,3
14.28,0,0.079,6,141.66,2009,1,1,3
8.57,0,0.112,10,111.78,1998,2,2,1
11.96,2,0.05,13,147.06,2009,1,1,3
12.2,3,0.067,6,161.51,2009,1,1,3
12.96,0,0.064,6,189.35,1999,1,0,0
13.61,0,0.024,15,158.23,2009,1,1,3
13.25,1,0.039,8,144.34,2009,1,1,3
11.16,3,0.087,0,178.04,2009,1,1,3
8.94,2,0.083,5,82.09,1998,2,2,1
13.95,0,0.055,3,190.17,1987,0,1,2
13.16,1,0.142,9,142.18,2009,1,1,3
11.75,2,0.043,10,105.44,1987,0,1,2
14.69,0,0.076,4,171.16,1999,1,0,0
11.38,0,0.12,14,149.29,2009,1,1,3
14.59,0,0.052,5,154.95,1987,0,1,2
10.08,0,0.026,13,98.23,1998,2,2,1
16.05,2,0.133,3,170.26,1987,0,1,2
13.68,0,0.024,13,138.77,2009,1,1,3
9.96,1,0.19,9,109.74,1998,2,2,1
11.99,2,0.183,5,159.66,2009,1,1,3
7.27,2,0.025,0,129.68,1998,2,2,1
14.26,1,0.112,8,147.57,2009,1,1,3
18.0,2,0.095,0,233.52,1999,1,0,0
14.2,0,0.049,5,162.54,1987,0,1,2
12.42,1,0.061,9,164.19,2009,1,1,3
15.05,0,0.055,13,149.42,1987,0,1,2
14.78,0,0.119,10,152.48,1987,0,1,2
12.51,0,0.015,6,157.5,2009,1,1,3
9.54,2,0.04,13,106.83,1998,2,2,1
8.16,1,0.025,9,104.51,1998,2,2,1
13.33,0,0.053,7,103.88,2009,1,1,3
13.33,0,0.129,6,144.62,2009,1,1,3
9.29,0,0.05,10,116.73,1998,2,2,1
10.55,1,0.072,8,111.63,1998,2,2,1
16.34,0,0.027,6,179.16,1999,1,0,0
8.04,0,0.014,3,145.35,1987,0,1,2
13.07,0,0.088,6,121.25,2009,1,1,3
14.85,0,0.07,5,169.28,1999,1,0,0
12.46,0,0.042,13,146.24,2009,1,1,3
14.47,0,0.17,6,147.45,2009,1,1,3
13.51,0,0.082,6,142.16,2009,1,1,3
9.02,2,0.032,6,104.6,1998,2,2,1
9.57,2,0.031,3,122.46,1998,2,2,1
13.27,2,0.069,12,194.1,1987,0,1,2
11.24,0,0.067,3,94.45,1998,2,2,1
15.7,0,0.015,13,163.16,1999,1,0,0
12.12,0,0.102,1,134.17,2009,1,1,3
14.01,2,0.184,10,177.48,1999,1,0,0
13.74,2,0.078,5,124.69,2009,1,1,3
13.07,1,0.054,8,171.1,1987,0,1,2
13.98,0,0.027,10,204.34,1987,0,1,2
14.28,0,0.055,4,200.43,1987,0,1,2
13.69,0,0.171,14,175.92,1999,1,0,0
6.8,1,0.191,8,85.64,1998,2,2,1
12.52,0,0.011,4,126.79,2009,1,1,3
8.03,2,0.076,14,77.05,1998,2,2,1
14.42,2,0.065,13,170.37,1999,1,0,0
10.45,0,0.089,4,89.04,1998,2,2,1
9.47,0,0.052,3,137.5,2009,1,1,3
11.11,0,0.138,0,152.91,2009,1,1,3
16.29,0,0.098,5,200.39,1999,1,0,0
13.28,1,0.055,9,135.31,2009,1,1,3
13.68,0,0.018,0,163.02,1987,0,1,2
13.28,2,0.035,0,188.91,1999,1,0,0
11.89,1,0.156,9,131.49,2009,1,1,3
17.68,0,0.049,0,152.4,1999,1,0,0
15.56,0,0.153,3,171.92,1987,0,1,2
12.8,2,0.022,3,145.28,2009,1,1,3
13.92,2,0.054,3,181.48,1999,1,0,0
12.3,0,0.008,6,157.24,2009,1,1,3
13.88,2,0.035,6,124.77,2009,1,1,3
10.11,0,0.053,7,88.91,1998,2,2,1
10.94,0,0.026,5,119.27,1987,0,1,2
15.89,0,0.171,14,168.67,1987,0,1,2
13.99,1,0.083,8,145.92,2009,1,1,3
13.51,0,0.099,13,157.57,2009,1,1,3
8.99,2,0.041,15,101.94,1998,2,2,1
10.42,0,0.039,6,132.7,2009,1,1,3
9.45,0,0.094,3,162.28,1998,2,2,1
11.76,0,0.068,7,164.98,2009,1,1,3
12.75,2,0.028,10,136.17,2009,1,1,3
14.33,0,0.097,5,131.06,2009,1,1,3
13.47,2,0.151,4,120.15,2009,1,1,3
10.32,2,0.025,13,122.2,1987,0,1,2
9.42,2,0.074,4,103.32,1998,2,2,1
11.83,2,0.123,5,130.51,2009,1,1,3
13.07,0,0.068,14,155.38,2009,1,1,3
10.63,1,0.034,8,194.38,2009,1,1,3
10.47,0,0.16,14,93.51,1999,1,0,0
11.24,1,0.014,9,143.02,2009,1,1,3
11.78,2,0.066,10,144.41,2009,1,1,3
13.89,2,0.053,7,182.66,1999,1,0,0
13.66,2,0.076,13,144.64,2009,1,1,3
13.05,0,0.017,1,163.79,2009,1,1,3
12.67,1,0.054,8,158.53,2009,1,1,3
13.22,0,0.108,4,161.92,2009,1,1,3
12.25,1,0.015,9,127.43,2009,1,1,3
9.26,2,0.043,14,102.67,1998,2,2,1
14.07,0,0.05,10,154.0,2009,1,1,3
14.02,0,0.128,14,182.28,1999,1,0,0
11.79,0,0.009,4,114.28,2009,1,1,3
11.07,0,0.086,14,88.12,1998,2,2,1
8.36,2,0.042,10,109.94,1998,2,2,1
15.1,1,0.142,9,211.63,1999,1,0,0
14.2,2,0.128,5,181.79,1987,0,1,2
13.0,0,0.047,7,191.22,1999,1,0,0
7.44,0,0.076,13,78.77,1998,2,2,1
13.34,2,0.03,3,160.5,2009,1,1,3
12.89,0,0.107,6,153.05,2009,1,1,3
12.57,0,0.152,3,156.22,2009,1,1,3
14.62,0,0.033,6,147.64,2009,1,1,3
10.17,0,0.005,13,149.66,2009,1,1,3
12.69,1,0.172,11,135.49,2009,1,1,3
10.34,0,0.142,3,119.07,1987,0,1,2
8.9,0,0.108,13,149.8,2009,1,1,3
16.35,0,0.08,0,202.49,1999,1,0,0
17.84,0,0.037,14,148.23,1987,0,1,2
11.35,0,0.027,4,119.64,1998,2,2,1
16.64,2,0.094,3,194.6,1999,1,0,0
11.47,1,0.09,8,157.41,2009,1,1,3
13.53,2,0.048,13,193.39,1987,0,1,2
17.16,2,0.036,3,167.49,1999,1,0,0
14.76,0,0.011,10,167.31,1999,1,0,0
14.68,0,0.063,10,115.49,2009,1,1,3
13.91,0,0.092,6,175.26,1999,1,0,0
13.28,0,0.072,13,208.64,1987,0,1,2
10.14,0,0.01,3,95.25,1998,2,2,1
11.07,0,0.067,4,125.2,2009,1,1,3
12.64,0,0.12,14,103.88,2009,1,1,3
9.52,0,0.022,0,154.55,2009,1,1,3
12.76,0,0.036,14,136.48,2009,1,1,3
11.05,0,0.081,3,119.87,2009,1,1,3
13.88,2,0.014,3,215.19,1999,1,0,0
12.7,0,0.038,6,170.48,2009,1,1,3
7.6,2,0.021,5,175.03,2009,1,1,3
10.77,0,0.07,15,107.46,1998,2,2,1
11.3,1,0.077,9,166.76,2009,1,1,3
10.94,2,0.154,6,87.18,1998,2,2,1
12.39,2,0.055,3,114.62,2009,1,1,3
16.12,0,0.097,4,160.18,1987,0,1,2
13.2,0,0.129,13,119.89,2009,1,1,3
8.52,0,0.055,14,135.91,1998,2,2,1
12.79,1,0.015,9,150.11,2009,1,1,3
14.34,1,0.026,8,162.64,1987,0,1,2
13.66,0,0.162,13,168.46,1987,0,1,2
12.28,2,0.171,0,141.96,2009,1,1,3
12.49,2,0.047,6,124.68,2009,1,1,3
11.56,0,0.188,6,132.58,2009,1,1,3
12.0,1,0.149,8,106.22,1987,0,1,2
12.55,1,0.162,9,157.6,2009,1,1,3
13.05,2,0.055,4,165.89,2009,1,1,3
11.08,1,0.015,9,143.99,2009,1,1,3
13.56,0,0.027,5,151.12,2009,1,1,3
14.55,2,0.049,13,203.96,1999,1,0,0
14.21,0,0.142,6,152.13,2009,1,1,3
14.9,0,0.05,13,199.95,1999,1,0,0
9.02,0,0.108,13,106.93,1998,2,2,1
12.86,0,0.062,6,139.32,2009,1,1,3
15.57,1,0.173,8,157.75,1999,1,0,0
15.16,0,0.012,3,158.13,1999,1,0,0
11.22,0,0.027,10,144.32,2009,1,1,3
11.96,2,0.077,1,153.4,2009,1,1,3
16.53,0,0.042,0,181.12,1999,1,0,0
13.04,0,0.172,1,154.12,2009,1,1,3
14.67,2,0.072,3,150.17,2009,1,1,3
13.61,0,0.036,13,136.92,2009,1,1,3
13.62,2,0.108,6,179.95,1999,1,0,0
12.04,0,0.013,4,101.35,1987,0,1,2
11.69,1,0.142,9,115.05,2009,1,1,3
9.92,0,0.031,6,153.3,2009,1,1,3
12.18,0,0.017,6,168.17,2009,1,1,3
10.42,1,0.091,8,155.82,2009,1,1,3
16.52,2,0.121,13,111.49,2009,1,1,3
14.15,0,0.014,6,169.94,1999,1,0,0
12.17,0,0.022,0,132.58,2009,1,1,3
13.23,0,0.019,5,175.13,1987,0,1,2
11.55,0,0.07,13,137.99,2009,1,1,3
11.71,1,0.061,8,165.52,2009,1,1,3
9.11,1,0.054,9,123.37,1998,2,2,1
13.46,2,0.161,13,188.36,1999,1,0,0
12.52,2,0.119,6,105.32,1999,1,0,0
16.67,2,0.033,6,233.57,1999,1,0,0
14.82,0,0.072,2,178.16,1987,0,1,2
11.09,0,0.158,14,153.24,2009,1,1,3
11.72,0,0.057,4,155.53,2009,1,1,3
12.0,0,0.097,13,157.77,2009,1,1,3
14.51,2,0.09,13,189.42,1987,0,1,2
11.58,1,0.09,9,123.81,2009,1,1,3
10.91,0,0.099,0,109.32,1998,2,2,1
14.88,0,0.292,4,186.77,1987,0,1,2
11.07,1,0.031,11,136.57,2009,1,1,3
10.92,1,0.087,9,116.87,1998,2,2,1
14.79,1,0.144,8,128.07,2009,1,1,3
12.7,2,0.076,10,107.86,2009,1,1,3
12.1,1,0.057,11,201.72,1999,1,0,0
12.42,0,0.119,14,168.13,2009,1,1,3
10.19,2,0.129,4,115.6,1998,2,2,1
11.9,0,0.067,0,158.76,2009,1,1,3
9.46,2,0.119,0,73.87,1998,2,2,1
12.52,0,0.142,13,158.05,2009,1,1,3
14.47,0,0.033,6,181.67,1987,0,1,2
11.18,1,0.107,9,100.57,1998,2,2,1
11.94,1,0.138,9,176.77,2009,1,1,3
11.07,0,0.128,10,108.41,1987,0,1,2
11.16,0,0.014,1,162.72,2009,1,1,3
15.6,0,0.128,10,142.9,1987,0,1,2
17.44,1,0.094,11,181.24,1999,1,0,0
13.64,0,0.021,5,135.83,2009,1,1,3
12.55,1,0.102,9,140.58,2009,1,1,3
11.65,0,0.035,14,153.25,2009,1,1,3
8.19,1,0.049,8,137.13,1998,2,2,1
13.82,1,0.104,9,197.84,1987,0,1,2
12.51,0,0.066,14,173.85,2009,1,1,3
14.08,0,0.046,0,147.01,2009,1,1,3
11.42,0,0.034,10,156.9,2009,1,1,3
12.98,1,0.123,8,129.04,2009,1,1,3
9.65,0,0.06,4,109.18,1998,2,2,1
12.56,0,0.092,13,161.24,2009,1,1,3
11.48,2,0.025,0,159.46,2009,1,1,3
12.05,0,0.041,4,143.47,2009,1,1,3
11.9,1,0.151,11,207.46,1987,0,1,2
14.37,0,0.154,4,126.74,2009,1,1,3
14.05,0,0.191,13,130.02,2009,1,1,3
10.52,0,0.079,3,181.03,2009,1,1,3
9.29,1,0.034,9,127.26,1998,2,2,1
9.11,0,0.022,14,97.82,1998,2,2,1
14.88,0,0.026,3,139.44,2009,1,1,3
15.47,0,0.159,6,180.54,1987,0,1,2
10.36,2,0.021,10,137.03,2009,1,1,3
14.83,0,0.009,6,161.92,1999,1,0,0
10.77,1,0.081,8,139.28,2009,1,1,3
12.8,0,0.085,1,139.4,2009,1,1,3
9.16,0,0.016,7,97.23,1998,2,2,1
13.43,0,0.01,6,134.38,2009,1,1,3
13.53,2,0.136,0,133.19,2009,1,1,3
13.74,0,0.027,3,142.6,2009,1,1,3
12.72,2,0.119,3,125.06,2009,1,1,3
11.91,0,0.127,7,159.0,2009,1,1,3
17.34,0,0.025,13,239.31,1999,1,0,0
11.38,0,0.013,12,128.73,2009,1,1,3
10.86,2,0.08,3,208.49,1998,2,2,1
12.89,0,0.154,0,120.58,2009,1,1,3
10.84,2,0.066,10,120.6,2009,1,1,3
13.84,0,0.054,0,149.18,2009,1,1,3
15.32,0,0.033,6,166.49,1999,1,0,0
14.63,2,0.112,6,191.61,1987,0,1,2
15.67,0,0.041,3,171.66,1987,0,1,2
14.5,2,0.033,15,177.73,1999,1,0,0
12.66,1,0.141,8,146.25,2009,1,1,3
13.7,2,0.03,6,147.42,2009,1,1,3
12.53,0,0.036,10,131.28,2009,1,1,3
11.41,2,0.099,4,167.06,2009,1,1,3
13.25,0,0.091,14,111.71,2009,1,1,3
12.25,0,0.012,7,188.2,1999,1,0,0
12.65,0,0.031,14,143.48,2009,1,1,3
17.21,0,0.033,6,199.57,1999,1,0,0
9.01,2,0.099,6,53.86,1998,2,2,1
8.81,1,0.026,11,89.94,1998,2,2,1
15.52,1,0.044,11,185.24,1987,0,1,2
14.91,2,0.042,10,172.32,1999,1,0,0
11.49,2,0.064,3,148.49,2009,1,1,3
14.07,0,0.1,1,138.43,2009,1,1,3
12.54,0,0.188,14,113.72,2009,1,1,3
18.54,0,0.057,1,171.9,1999,1,0,0
9.21,2,0.113,4,80.14,1998,2,2,1
15.2,0,0.077,5,184.73,1999,1,0,0
11.51,2,0.161,3,141.2,2009,1,1,3
12.5,3,0.071,3,144.48,2009,1,1,3
9.35,0,0.049,3,102.96,1998,2,2,1
15.55,2,0.081,13,207.8,1999,1,0,0
10.55,0,0.096,13,190.65,2009,1,1,3
11.4,0,0.174,14,165.93,2009,1,1,3
13.2,0,0.124,6,159.31,2009,1,1,3
14.35,0,0.039,4,179.76,1987,0,1,2
16.13,0,0.071,1,205.27,1999,1,0,0
15.62,3,0.052,5,183.02,1987,0,1,2
13.01,0,0.089,10,135.16,2009,1,1,3
15.0,1,0.064,9,188.52,1987,0,1,2
15.54,1,0.025,8,191.21,1999,1,0,0
11.16,0,0.096,10,142.9,2009,1,1,3
9.24,1,0.024,9,119.52,1998,2,2,1
7.99,2,0.016,5,135.44,1998,2,2,1
11.11,0,0.034,13,153.58,2009,1,1,3
15.36,0,0.01,15,181.89,1987,0,1,2
14.2,2,0.007,3,166.57,1999,1,0,0
16.94,2,0.039,3,191.11,1999,1,0,0
15.9,0,0.016,10,182.28,1999,1,0,0
15.6,1,0.079,8,163.51,1999,1,0,0
15.22,0,0.011,15,130.5,2009,1,1,3
15.25,2,0.085,3,122.62,2009,1,1,3
13.97,0,0.142,14,142.2,2009,1,1,3
14.41,0,0.141,13,169.16,1999,1,0,0
12.85,0,0.112,13,154.57,2009,1,1,3
10.71,0,0.082,6,114.58,1987,0,1,2
12.69,0,0.031,1,109.59,2009,1,1,3
10.74,1,0.015,8,101.94,1998,2,2,1
9.85,0,0.09,14,128.55,1987,0,1,2
11.93,0,0.034,6,198.39,1999,1,0,0
12.98,2,0.032,3,140.64,2009,1,1,3
14.25,0,0.027,6,148.87,2009,1,1,3
14.66,0,0.014,7,168.73,1999,1,0,0
14.86,0,0.031,3,190.16,1987,0,1,2
13.35,0,0.076,0,117.88,2009,1,1,3
13.5,0,0.091,13,182.58,1999,1,0,0
12.64,0,0.113,5,149.42,2009,1,1,3
8.06,0,0.049,6,129.72,1998,2,2,1
11.81,0,0.12,6,160.44,2009,1,1,3
13.22,0,0.164,13,123.76,2009,1,1,3
16.13,1,0.023,9,189.18,1999,1,0,0
13.12,0,0.177,4,206.69,1987,0,1,2
13.29,0,0.078,10,154.82,2009,1,1,3
17.08,0,0.174,5,192.86,1999,1,0,0
11.11,1,0.297,8,185.72,2009,1,1,3
11.79,0,0.097,14,156.35,2009,1,1,3
12.14,0,0.154,0,132.23,2009,1,1,3
10.04,0,0.168,13,111.63,1998,2,2,1
11.3,1,0.059,9,105.62,1987,0,1,2
11.36,2,0.061,5,126.82,2009,1,1,3
15.07,0,0.035,14,158.7,1999,1,0,0
13.18,1,0.053,9,186.55,1999,1,0,0
8.02,0,0.045,10,145.98,1987,0,1,2
13.59,2,0.131,6,223.98,1999,1,0,0
12.02,2,0.063,13,120.23,2009,1,1,3
9.36,0,0.006,13,94.31,1998,2,2,1
11.11,0,0.103,4,127.5,2009,1,1,3
10.59,1,0.136,9,173.42,2009,1,1,3
15.38,2,0.05,3,150.32,1987,0,1,2
8.64,0,0.116,6,105.07,1998,2,2,1
10.37,0,0.061,6,110.76,1998,2,2,1
11.26,0,0.104,4,133.62,2009,1,1,3
12.77,0,0.027,0,146.96,2009,1,1,3
12.15,0,0.013,3,141.87,2009,1,1,3
14.38,0,0.129,0,194.04,1987,0,1,2
11.82,0,0.023,13,140.98,2009,1,1,3
12.56,2,0.031,13,158.58,1999,1,0,0
12.09,0,0.129,14,161.54,2009,1,1,3
9.39,2,0.018,6,151.86,2009,1,1,3
10.6,0,0.039,5,110.61,1998,2,2,1
11.78,0,0.023,3,171.33,2009,1,1,3
18.92,1,0.152,11,228.58,1999,1,0,0
12.85,3,0.13,6,132.12,2009,1,1,3
11.15,0,0.026,10,124.33,2009,1,1,3
11.26,2,0.055,6,68.44,1998,2,2,1
10.28,1,0.01,11,148.37,2009,1,1,3
11.31,2,0.067,10,208.21,1999,1,0,0
10.5,0,0.031,13,99.99,1998,2,2,1
9.23,0,0.08,14,176.94,2009,1,1,3
14.31,0,0.109,13,151.43,2009,1,1,3
14.75,0,0.104,4,148.76,2009,1,1,3
15.67,0,0.077,0,191.78,1999,1,0,0
11.72,0,0.023,4,169.4,2009,1,1,3
12.8,2,0.075,6,144.69,2009,1,1,3
13.85,1,0.036,8,154.78,2009,1,1,3
13.66,2,0.108,5,81.08,1987,0,1,2
14.07,2,0.077,3,197.49,1987,0,1,2
13.87,0,0.099,13,116.18,2009,1,1,3
9.29,1,0.021,8,67.99,1998,2,2,1
15.13,0,0.026,14,128.72,2009,1,1,3
12.91,2,0.024,13,162.0,2009,1,1,3
15.0,0,0.04,4,153.86,1987,0,1,2
15.69,0,0.158,6,137.22,2009,1,1,3
13.99,2,0.021,13,139.73,2009,1,1,3
11.12,0,0.074,0,129.51,2009,1,1,3
10.9,0,0.048,14,140.8,2009,1,1,3
15.17,2,0.033,13,200.39,1999,1,0,0
8.9,0,0.074,0,102.65,1998,2,2,1
9.01,2,0.046,6,104.24,1999,1,0,0
14.12,0,0.038,5,144.32,2009,1,1,3
11.4,0,0.066,6,183.68,2009,1,1,3
11.01,2,0.016,14,136.7,2009,1,1,3
14.99,0,0.007,6,132.97,2009,1,1,3
10.59,0,0.074,4,122.2,1987,0,1,2
15.04,0,0.049,13,196.49,1999,1,0,0
14.66,0,0.036,10,159.94,1987,0,1,2
12.13,2,0.039,0,107.33,2009,1,1,3
13.1,0,0.046,2,133.97,2009,1,1,3
10.69,0,0.027,0,132.3,2009,1,1,3
10.33,0,0.061,5,164.31,2009,1,1,3
12.2,0,0.015,6,154.52,2009,1,1,3
12.5,2,0.013,6,166.72,2009,1,1,3
13.48,0,0.066,13,155.23,2009,1,1,3
9.03,0,0.015,14,146.39,2009,1,1,3
9.79,0,0.062,4,105.19,1998,2,2,1
16.72,1,0.093,9,221.09,1999,1,0,0
11.09,0,0.022,10,130.95,2009,1,1,3
16.21,0,0.149,4,153.28,1999,1,0,0
14.81,1,0.164,11,208.64,1999,1,0,0
10.63,0,0.015,4,130.63,2009,1,1,3
14.52,2,0.044,5,186.51,1987,0,1,2
9.63,1,0.121,8,142.24,2009,1,1,3
8.18,1,0.161,9,154.41,2009,1,1,3
14.05,1,0.04,8,137.43,2009,1,1,3
10.86,0,0.041,10,154.43,2009,1,1,3
11.99,0,0.184,0,71.29,1998,2,2,1
13.19,2,0.064,13,150.89,2009,1,1,3
12.21,0,0.021,12,107.93,2009,1,1,3
15.41,0,0.133,4,166.49,1999,1,0,0
11.87,0,0.058,5,140.58,2009,1,1,3
13.54,2,0.025,10,149.17,2009,1,1,3
13.93,1,0.086,8,186.31,1987,0,1,2
13.7,1,0.16,8,184.37,1999,1,0,0
15.05,0,0.047,5,121.48,2009,1,1,3
13.15,0,0.143,2,123.37,2009,1,1,3
10.71,0,0.048,0,155.95,2009,1,1,3
10.55,0,0.077,13,150.88,2009,1,1,3
11.17,0,0.076,13,132.94,2009,1,1,3
9.85,1,0.021,8,171.56,2009,1,1,3
11.79,1,0.11,11,106.73,1987,0,1,2
12.61,2,0.042,13,132.58,2009,1,1,3
11.61,2,0.035,3,123.09,2009,1,1,3
11.52,1,0.058,9,101.99,1998,2,2,1
16.58,0,0.052,5,159.67,1987,0,1,2
14.36,0,0.039,3,117.03,2009,1,1,3
14.36,0,0.107,6,164.93,1999,1,0,0
12.63,0,0.039,1,124.77,2009,1,1,3
15.42,0,0.028,4,181.59,1987,0,1,2
